comparison	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	avg_log2FC
Early_EEC_vs_Goblet	UBE2M	1.86401208822519e-17	0.570608746447772	1	0.637	3.62568991280682e-13	0.823214408788069
Early_EEC_vs_Goblet	ARF5	3.58218145339925e-23	0.570058122025782	0.967	0.792	6.96770114500687e-19	0.822420025665071
Early_EEC_vs_Goblet	GDF11	6.33164502135288e-20	0.569407903457195	0.556	0.192	1.23156827310335e-15	0.821481958560677
Early_EEC_vs_Goblet	HSPA4	1.12785824394468e-18	0.568327905131041	0.989	0.528	2.19379707029679e-14	0.819923850331366
Early_EEC_vs_Goblet	HACD3	8.78228018429844e-21	0.567992475053865	0.978	0.485	1.70824131864789e-16	0.819439927022459
Early_EEC_vs_Goblet	CHID1	1.40644000892575e-14	0.564795413624726	0.644	0.319	2.73566646136147e-10	0.814827542353223
Early_EEC_vs_Goblet	H2AFV	1.0979329201715e-22	0.564068236509591	0.978	0.923	2.13558932302559e-18	0.81377844753537
Early_EEC_vs_Goblet	FIBP	1.64142417508144e-19	0.563970899290804	1	0.575	3.19273416295092e-15	0.813638019612531
Early_EEC_vs_Goblet	SLC38A11	7.21904882144633e-25	0.563795974202625	0.267	0.027	1.40417718625953e-20	0.813385656055289
Early_EEC_vs_Goblet	FTX	2.32354362425793e-12	0.560489150436352	0.689	0.379	4.5195247035441e-08	0.808614917806592
Early_EEC_vs_Goblet	NAP1L1	4.40141628405119e-22	0.560466789898228	1	0.961	8.56119481410796e-18	0.80858265836913
Early_EEC_vs_Goblet	DDX6	1.91290986484289e-17	0.559389773695564	0.944	0.578	3.7208009781059e-13	0.807028852434589
Early_EEC_vs_Goblet	RANBP1	1.38590041843729e-20	0.559273506585162	1	0.965	2.69571490390237e-16	0.806861114450995
Early_EEC_vs_Goblet	PHF20L1	9.22087838025027e-17	0.558304399261666	1	0.585	1.79355305374248e-12	0.805462988121297
Early_EEC_vs_Goblet	HP1BP3	1.61898780733962e-18	0.55773582778794	0.989	0.703	3.14909318405629e-14	0.804642712875761
Early_EEC_vs_Goblet	MFGE8	1.58131536683256e-15	0.557054687987717	0.6	0.265	3.07581652002601e-11	0.803660035863828
Early_EEC_vs_Goblet	TULP4	2.34273889102507e-13	0.556606146330744	0.611	0.313	4.55686141693287e-09	0.803012927039681
Early_EEC_vs_Goblet	SLCO3A1	1.28599803219671e-62	0.555474625174696	0.389	0.012	2.50139477242582e-58	0.801380487079189
Early_EEC_vs_Goblet	PAIP2	2.68460226544379e-18	0.555395631176837	0.967	0.539	5.22181986651472e-14	0.801266522830218
Early_EEC_vs_Goblet	TTR	1.97757611282262e-08	0.555151737841631	0.211	0.058	0.000384658329705128	0.80091465912501
Early_EEC_vs_Goblet	ANP32A	9.04719324631565e-20	0.554764395544001	1	0.78	1.75976955834086e-15	0.800355842313094
Early_EEC_vs_Goblet	KRT40	1.6055321733214e-43	0.554486559882007	0.333	0.018	3.12292063032745e-39	0.799955010181352
Early_EEC_vs_Goblet	HDAC2	1.20170176036193e-17	0.553918933491061	0.956	0.679	2.33743009407999e-13	0.799136098402057
Early_EEC_vs_Goblet	KMT2A	8.08602225779816e-19	0.553785106285574	0.978	0.514	1.57281218936432e-14	0.798943026556365
Early_EEC_vs_Goblet	TSPYL4	1.62853996860343e-16	0.553719117458949	0.433	0.13	3.16767309293053e-12	0.798847824803438
Early_EEC_vs_Goblet	CCS	2.87230142032077e-17	0.553624993298037	0.922	0.475	5.58691349266593e-13	0.798712032343264
Early_EEC_vs_Goblet	ENY2	8.02968783725894e-14	0.553015238512616	1	0.98	1.56185458122524e-09	0.797832342138179
Early_EEC_vs_Goblet	TCEAL4	1.02552175427656e-11	0.552300338725076	0.6	0.34	1.99474236424335e-07	0.796800959759961
Early_EEC_vs_Goblet	ASAP1	1.35108672926238e-12	0.552003587093413	0.589	0.306	2.62799879708826e-08	0.796372837652586
Early_EEC_vs_Goblet	RSRC1	4.49695635583545e-13	0.551927492724652	0.578	0.284	8.74702980773553e-09	0.796263056684136
Early_EEC_vs_Goblet	NR2F1	3.6051290532093e-21	0.551612062098577	0.422	0.098	7.01233652139741e-17	0.795807986484151
Early_EEC_vs_Goblet	RBM4	2.05634051990803e-15	0.549753365306125	0.567	0.249	3.99978794527312e-11	0.793126453839166
Early_EEC_vs_Goblet	C1QL1	3.61630040149795e-34	0.548992040564366	0.167	0.001	7.03406591095366e-30	0.792028094409724
Early_EEC_vs_Goblet	VKORC1	5.7384141415172e-13	0.54888245752771	0.622	0.319	1.11617893466651e-08	0.791869999506174
Early_EEC_vs_Goblet	SLC39A10	2.82406033975735e-20	0.548469328723496	1	0.469	5.49307976686202e-16	0.791273980629086
Early_EEC_vs_Goblet	VGLL4	2.80525328703186e-11	0.548271319812448	0.544	0.285	5.45649816860567e-07	0.790988314155065
Early_EEC_vs_Goblet	ARID4B	2.4023517523594e-19	0.547867134759482	0.989	0.557	4.67281439351427e-15	0.79040519838355
Early_EEC_vs_Goblet	NIPBL	1.14975089397436e-17	0.547747485332161	0.989	0.559	2.23638046386953e-13	0.79023258074811
Early_EEC_vs_Goblet	TOX	1.32095715196065e-23	0.547517890565914	0.578	0.16	2.56939375627866e-19	0.78990134551743
Early_EEC_vs_Goblet	TTLL7	1.59933148558642e-22	0.54725284393708	0.467	0.112	3.11085967261414e-18	0.789518964060407
Early_EEC_vs_Goblet	TOX3	1.12092212188372e-14	0.546471787205178	0.744	0.401	2.18030561927603e-10	0.788392137386639
Early_EEC_vs_Goblet	USP11	4.07397038610313e-16	0.54593779212409	0.544	0.218	7.92427979800919e-12	0.787621745331295
Early_EEC_vs_Goblet	OAZ2	8.34087254991419e-17	0.545393619984833	0.689	0.341	1.62238311968381e-12	0.786836670884598
Early_EEC_vs_Goblet	IGFBP2	1.51615847633745e-06	0.545370321095024	0.767	0.569	0.0294907985232397	0.786803057691812
Early_EEC_vs_Goblet	NDUFB11	2.01555233799826e-23	0.545177005665779	1	0.997	3.92045085264041e-19	0.786524162480714
Early_EEC_vs_Goblet	YPEL1	9.41175540977452e-44	0.544436224028505	0.422	0.037	1.83068054475524e-39	0.785455440486237
Early_EEC_vs_Goblet	RBFOX2	1.53114990604286e-10	0.544120068477342	0.533	0.291	2.97823968224397e-06	0.784999324440424
Early_EEC_vs_Goblet	MLLT11	9.23521562362606e-30	0.54366047178702	0.378	0.051	1.79634179095151e-25	0.784336266574488
Early_EEC_vs_Goblet	DPP7	4.84052066302751e-19	0.543148216122396	1	0.521	9.41529674165482e-15	0.783597237867467
Early_EEC_vs_Goblet	TAF15	1.24446370571576e-16	0.542327630732746	0.956	0.539	2.42060635398772e-12	0.782413383395194
Early_EEC_vs_Goblet	JPT1	2.84306203028048e-14	0.540705549986187	1	0.964	5.53003995509856e-10	0.780073215546212
Early_EEC_vs_Goblet	ATP9A	2.4874919129258e-13	0.540438064004705	0.6	0.307	4.83842051983198e-09	0.77968731484722
Early_EEC_vs_Goblet	SYNE2	2.7091183097931e-21	0.540039878707731	0.989	0.46	5.26950602437856e-17	0.779112854893921
Early_EEC_vs_Goblet	MTF2	6.19334543163118e-17	0.539454505934006	0.656	0.302	1.20466761990658e-12	0.778268340496197
Early_EEC_vs_Goblet	SET	2.05307469712576e-21	0.539166528014747	1	0.994	3.99343559337932e-17	0.777852876180196
Early_EEC_vs_Goblet	LUC7L3	4.83924043495551e-17	0.538615001768889	1	0.757	9.41280657003195e-13	0.777057192000376
Early_EEC_vs_Goblet	FAM49B	1.81863536208568e-16	0.538440790798964	1	0.603	3.53742764279285e-12	0.776805858697997
Early_EEC_vs_Goblet	HIST1H2AC	5.14006649184731e-13	0.537689210481911	0.644	0.324	9.99794333329219e-09	0.775721557501755
Early_EEC_vs_Goblet	BZW2	1.74542407156217e-16	0.536716470726401	0.978	0.6	3.39502436159558e-12	0.774318190680406
Early_EEC_vs_Goblet	HECTD4	2.98465702076716e-14	0.53668660972934	0.533	0.234	5.80545637109421e-10	0.77427511036803
Early_EEC_vs_Goblet	SMARCA4	3.12678445475344e-11	0.536401570174843	0.689	0.426	6.08190844294092e-07	0.773863885216299
Early_EEC_vs_Goblet	UBXN1	4.00078110600799e-17	0.536381743600718	1	0.963	7.78191932929614e-13	0.773835281516132
Early_EEC_vs_Goblet	MGST3	9.13572180745962e-16	0.536337540153093	1	0.922	1.77698924876897e-11	0.773771509421452
Early_EEC_vs_Goblet	EFHC1	5.63748837656887e-15	0.53609415271111	0.478	0.175	1.09654786412641e-10	0.773420375565889
Early_EEC_vs_Goblet	CDKN2B	1.21656387331323e-16	0.536072589043302	0.467	0.142	2.36633838998156e-12	0.773389265769279
Early_EEC_vs_Goblet	MORF4L2	1.37982437035225e-18	0.535756690308782	1	0.887	2.68389638277216e-14	0.772933520231564
Early_EEC_vs_Goblet	BRD3	6.2644878750481e-13	0.535501403748233	0.6	0.313	1.21850553657561e-08	0.772565219576655
Early_EEC_vs_Goblet	PRDX2	5.22786515907632e-20	0.535386388508587	1	0.994	1.01687205209194e-15	0.772399287660791
Early_EEC_vs_Goblet	SMARCC1	1.19508978361047e-16	0.534957480073962	0.911	0.577	2.32456913810072e-12	0.771780503589161
Early_EEC_vs_Goblet	PNRC1	1.97680133162753e-14	0.533694029471798	0.844	0.552	3.8450762701487e-10	0.769957729671011
Early_EEC_vs_Goblet	RANBP2	4.37303630588675e-14	0.533287296137823	0.867	0.546	8.50599291858031e-10	0.769370937507122
Early_EEC_vs_Goblet	BBX	1.46300561543424e-15	0.533284698300004	0.878	0.477	2.84569222258115e-11	0.769367189619383
Early_EEC_vs_Goblet	KLF13	1.691341505336e-14	0.533021260790248	0.9	0.488	3.28982836202906e-10	0.768987129630474
Early_EEC_vs_Goblet	PEPD	3.70672625635374e-13	0.532504164582229	0.511	0.228	7.20995324123366e-09	0.768241117495502
Early_EEC_vs_Goblet	DPEP1	2.28751928529972e-09	0.532168165654265	0.644	0.361	4.44945376183649e-05	0.767756373508384
Early_EEC_vs_Goblet	HUWE1	5.46470569495309e-16	0.531764669039245	0.989	0.538	1.06293990472533e-11	0.76717425094288
Early_EEC_vs_Goblet	HNRNPU	3.99748294685778e-19	0.530679548188951	1	0.978	7.77550407993308e-15	0.765608752473395
Early_EEC_vs_Goblet	MYO6	7.40671751403737e-17	0.530410966037686	1	0.601	1.44068062365541e-12	0.765221270335694
Early_EEC_vs_Goblet	MLLT6	1.62688053613169e-15	0.529680364160643	0.811	0.444	3.16444533082976e-11	0.76416723463082
Early_EEC_vs_Goblet	HDAC8	3.03937934614682e-18	0.527503548552062	0.467	0.145	5.91189676619018e-14	0.76102675354739
Early_EEC_vs_Goblet	UBE2S	1.09455691243044e-19	0.527242234169624	1	0.611	2.12902265036844e-15	0.760649756583734
Early_EEC_vs_Goblet	ZNF644	3.77251558353694e-11	0.524964610071701	0.689	0.44	7.3379200615377e-07	0.757363839592651
Early_EEC_vs_Goblet	WIPI2	2.88363115760334e-16	0.523343630645405	0.822	0.442	5.60895096465425e-12	0.755025260612951
Early_EEC_vs_Goblet	MSN	8.52814565231959e-25	0.522399827047127	0.967	0.355	1.65880961083268e-20	0.753663639842143
Early_EEC_vs_Goblet	BACE1	3.49957423092536e-38	0.521711827488414	0.4	0.04	6.80702183657292e-34	0.752671066290654
Early_EEC_vs_Goblet	ZNF431	9.16110143633813e-13	0.52008032546081	0.444	0.173	1.78192584038213e-08	0.750317306406228
Early_EEC_vs_Goblet	ERP29	1.47359178559858e-16	0.520021751509763	1	0.992	2.86628338216779e-12	0.750232802057527
Early_EEC_vs_Goblet	POLR2J3.1	5.88065025397081e-16	0.519720059265865	1	0.617	1.14384528089986e-11	0.749797552153382
Early_EEC_vs_Goblet	TMED4	2.59264093906114e-17	0.519186478642385	0.978	0.577	5.04294589056783e-13	0.749027758033973
Early_EEC_vs_Goblet	LRRIQ1	7.07232667691842e-56	0.519091678433754	0.356	0.012	1.3756382619274e-51	0.748890990243106
Early_EEC_vs_Goblet	S100A1	5.19413101283636e-35	0.518891169139477	0.3	0.02	1.0103104233068e-30	0.748601716478599
Early_EEC_vs_Goblet	CUEDC1	1.21796075714752e-14	0.518703381589239	0.5	0.195	2.36905546872764e-10	0.748330796311131
Early_EEC_vs_Goblet	CAMK2N1	7.28848589457946e-19	0.517988300513366	1	0.977	1.41768339135465e-14	0.747299152389135
Early_EEC_vs_Goblet	HSPA8	1.09771655387303e-19	0.517778010796254	1	0.991	2.13516846893843e-15	0.746995768457107
Early_EEC_vs_Goblet	TALDO1	1.82184094918732e-16	0.516857121415798	1	0.973	3.54366283026427e-12	0.745667205914717
Early_EEC_vs_Goblet	C11orf58	1.99638725786052e-18	0.516776202756188	1	0.908	3.88317285526449e-14	0.745550464965783
Early_EEC_vs_Goblet	CFLAR	5.8643346871321e-12	0.515870854177289	0.7	0.42	1.14067173999407e-07	0.744244323060729
Early_EEC_vs_Goblet	C5orf24	4.94937724724213e-13	0.515479245299765	0.722	0.442	9.62703368361067e-09	0.743679350875156
Early_EEC_vs_Goblet	VAV2	7.91488292919651e-16	0.515318825457778	0.356	0.094	1.53952387855801e-11	0.743447913964662
Early_EEC_vs_Goblet	TERF2IP	9.12081544891242e-16	0.515280545747934	0.867	0.496	1.77408981296796e-11	0.743392688017102
Early_EEC_vs_Goblet	ERRFI1	1.58238665448411e-14	0.514491353337746	0.6	0.257	3.07790028163704e-10	0.742254124040617
Early_EEC_vs_Goblet	COPRS	2.2222397043079e-19	0.514218787125183	0.989	0.512	4.3224784488493e-15	0.741860894117439
Early_EEC_vs_Goblet	KDM5A	1.85294505625183e-15	0.513891458706647	0.8	0.441	3.60416342891544e-11	0.741388659031274
Early_EEC_vs_Goblet	CMTM7	3.20769810048805e-25	0.512924586716409	0.4	0.074	6.23929357525931e-21	0.739993757605784
Early_EEC_vs_Goblet	ZNF280D	2.42521554241043e-12	0.511646401205514	0.556	0.276	4.71728675154253e-08	0.73814972570788
Early_EEC_vs_Goblet	HNRNPR	3.01929057028624e-14	0.511444176735664	1	0.757	5.87282208826376e-10	0.737857977468081
Early_EEC_vs_Goblet	MAML3	6.07501533950001e-08	0.511288836929527	0.444	0.244	0.00118165123368615	0.737633869500114
Early_EEC_vs_Goblet	P4HTM	3.8786414846498e-11	0.511150246395039	0.456	0.201	7.54434555179233e-07	0.737433925623294
Early_EEC_vs_Goblet	PLD3	5.83404094314888e-10	0.511083988319811	0.589	0.358	1.13477930385189e-05	0.737338335426745
Early_EEC_vs_Goblet	BAZ1B	2.78803368411426e-16	0.510940011885003	0.922	0.467	5.42300431897064e-12	0.737130621338242
Early_EEC_vs_Goblet	PRMT1	1.37898801834892e-16	0.510936667017451	1	0.727	2.68226959449049e-12	0.737125795714412
Early_EEC_vs_Goblet	PSMD2	3.91879743607199e-17	0.509714370072116	0.967	0.556	7.62245289290364e-13	0.735362393972884
Early_EEC_vs_Goblet	GFOD2	1.12263431670817e-15	0.509581326633237	0.467	0.164	2.18363600942907e-11	0.73517045286339
Early_EEC_vs_Goblet	HERC2	1.09696975086339e-09	0.508718141426426	0.578	0.34	2.13371586240438e-05	0.733925139846155
Early_EEC_vs_Goblet	STIP1	2.67572243818937e-14	0.508579646862116	0.989	0.55	5.20454771452215e-10	0.733725334425035
Early_EEC_vs_Goblet	SLC25A29	4.41444452719437e-10	0.508473373342962	0.511	0.251	8.58653604984576e-06	0.733572014145974
Early_EEC_vs_Goblet	POU2F2	4.14595131234831e-26	0.508378640489538	0.267	0.025	8.0642898976487e-22	0.733435343528129
Early_EEC_vs_Goblet	CAST	2.01954738881111e-14	0.507996184892947	1	0.94	3.92822162597649e-10	0.732883576735568
Early_EEC_vs_Goblet	GNAI3	1.56808742476232e-12	0.506366779913093	0.867	0.526	3.05008684990518e-08	0.730532842251533
Early_EEC_vs_Goblet	ULK1	4.41862331794554e-13	0.50519748782374	0.489	0.201	8.59466421573587e-09	0.728845910352873
Early_EEC_vs_Goblet	VBP1	7.21532442423708e-18	0.503402514292039	0.956	0.492	1.40345275375835e-13	0.72625631094016
Early_EEC_vs_Goblet	HTATSF1	6.18803450259064e-12	0.503193265494456	0.767	0.474	1.20363459109891e-07	0.725954428737575
Early_EEC_vs_Goblet	IK	3.96653991384265e-16	0.502215975766635	0.956	0.546	7.71531678641535e-12	0.724544497693736
Early_EEC_vs_Goblet	IREB2	4.16724704267076e-12	0.501315269864145	0.667	0.367	8.10571222269889e-08	0.723245053754915
Early_EEC_vs_Goblet	H2AFY	5.33968807853746e-19	0.500770886591212	1	0.976	1.03862272815632e-14	0.722459674706712
Early_EEC_vs_Goblet	DHRS3	1.10981181559252e-11	0.500712934054324	0.489	0.22	2.15869496250901e-07	0.722376066869136
Early_EEC_vs_Goblet	GPRIN3	4.83159885861125e-22	0.499883354334588	0.456	0.104	9.39794293988474e-18	0.721179236321451
Early_EEC_vs_Goblet	TDG	9.79336425002143e-12	0.498465396909143	0.711	0.449	1.90490728027167e-07	0.719133556175569
Early_EEC_vs_Goblet	SUZ12	6.69553594917161e-16	0.498172792168153	0.989	0.55	1.30234869747337e-11	0.718711416766803
Early_EEC_vs_Goblet	ZNF608	2.29064546647404e-11	0.497354382776111	0.389	0.139	4.45553449683866e-07	0.717530701595487
Early_EEC_vs_Goblet	CNPY2	7.1280048042811e-16	0.496466350181984	0.978	0.911	1.38646821448072e-11	0.716249541375791
Early_EEC_vs_Goblet	PAIP1	2.64668677485995e-15	0.496284969475099	0.967	0.545	5.14807044578009e-11	0.715987864329457
Early_EEC_vs_Goblet	ATP6AP1	3.42412245416392e-14	0.496257823737303	0.989	0.574	6.66026058559425e-10	0.715948701308157
Early_EEC_vs_Goblet	COA1	1.46720813343913e-12	0.496046620649528	0.611	0.326	2.85386654035246e-08	0.715643999660803
Early_EEC_vs_Goblet	ARID1B	1.09772411932852e-10	0.495443158367051	0.656	0.4	2.13518318450591e-06	0.71477338761851
Early_EEC_vs_Goblet	UBE3A	4.69060026202322e-16	0.494613535244884	0.944	0.552	9.12368656966137e-12	0.713576494454352
Early_EEC_vs_Goblet	SUMO2	1.05736570538734e-23	0.49438145853909	1	0.994	2.05668203354892e-19	0.713241678541797
Early_EEC_vs_Goblet	C4orf48	4.38257843404011e-13	0.494149408100575	0.978	0.921	8.52455331205142e-09	0.712906900524916
Early_EEC_vs_Goblet	PRR14L	4.45836101506704e-13	0.493895855724804	0.578	0.29	8.6719580104069e-09	0.712541101769786
Early_EEC_vs_Goblet	HSP90B1	1.12626464762234e-13	0.493367328087881	1	0.988	2.1906973660902e-09	0.711778597569024
Early_EEC_vs_Goblet	STRAP	2.85033325718775e-15	0.49286078518875	1	0.851	5.54418321855589e-11	0.71104781064045
Early_EEC_vs_Goblet	HMGN2	1.71057089671238e-17	0.492792990876667	1	0.989	3.32723145119525e-13	0.710950004122607
Early_EEC_vs_Goblet	GADD45A	1.6124175896275e-06	0.492525028995051	0.678	0.454	0.0313631345358444	0.710563416844853
Early_EEC_vs_Goblet	DDX52	2.6088051346079e-15	0.492284712156368	0.878	0.461	5.07438686732582e-11	0.710216712933443
Early_EEC_vs_Goblet	NPTXR	1.38660694155751e-46	0.49214220203467	0.256	0.004	2.69708916202352e-42	0.710011114287592
Early_EEC_vs_Goblet	RBBP4	3.05066196392417e-12	0.491717214547572	0.833	0.573	5.9338425860289e-08	0.709397986947517
Early_EEC_vs_Goblet	SSRP1	1.03529858927162e-18	0.49164692181099	0.9	0.428	2.01375928599223e-14	0.709296575965039
Early_EEC_vs_Goblet	DEPP1	1.30979244802725e-15	0.491434163141624	0.3	0.064	2.5476772906578e-11	0.708989630087838
Early_EEC_vs_Goblet	AZGP1	1.87540242991159e-13	0.491218308134546	0.833	0.397	3.64784526642103e-09	0.708678217139576
Early_EEC_vs_Goblet	TM4SF4	1.30702801452265e-18	0.491185085918448	1	0.439	2.54230019104801e-14	0.708630287613164
Early_EEC_vs_Goblet	CACUL1	1.66105163702139e-10	0.49027564733071	0.622	0.376	3.2309115391703e-06	0.707318245072642
Early_EEC_vs_Goblet	CDKAL1	2.12307539323287e-08	0.489689807626151	0.433	0.213	0.000412959394737725	0.706473057036118
Early_EEC_vs_Goblet	PSMB1	1.72661426203462e-17	0.489496178038945	1	0.988	3.35843740108354e-13	0.706193708590887
Early_EEC_vs_Goblet	YPEL2	5.10124975129077e-08	0.489396039513902	0.533	0.326	0.000992244089123567	0.706049239237405
Early_EEC_vs_Goblet	BCLAF1	1.05047794974355e-14	0.488728705488469	0.989	0.595	2.04328466004618e-10	0.705086479748297
Early_EEC_vs_Goblet	GRIPAP1	2.83542958525861e-11	0.488387072642842	0.633	0.36	5.51519408628653e-07	0.704593607736106
Early_EEC_vs_Goblet	KCNH6	3.37376874757681e-37	0.488362082326589	0.344	0.027	6.56231759091165e-33	0.704557554330777
Early_EEC_vs_Goblet	CEP126	3.55941446589543e-11	0.488309269795219	0.478	0.215	6.92341707761321e-07	0.704481361953673
Early_EEC_vs_Goblet	RCAN3	1.52989174013018e-10	0.487428499592865	0.411	0.176	2.97579242372721e-06	0.703210679150575
Early_EEC_vs_Goblet	CYTH2	4.61974023247911e-10	0.487244632238619	0.678	0.431	8.98585672619512e-06	0.702945414630422
Early_EEC_vs_Goblet	KIF3B	7.22757177878578e-13	0.487025316815166	0.756	0.429	1.40583498669162e-08	0.702629009356616
Early_EEC_vs_Goblet	ZNF33B	5.17521281886244e-14	0.48679945571878	0.578	0.272	1.00663064539693e-09	0.70230316067293
Early_EEC_vs_Goblet	PLEKHB1	8.01118425421416e-13	0.486152136675786	0.6	0.281	1.5582554492872e-08	0.70136927669973
Early_EEC_vs_Goblet	CMIP	7.42137442677726e-10	0.486054281849214	0.767	0.561	1.44353153975244e-05	0.701228102026708
Early_EEC_vs_Goblet	NF1	3.41126236440619e-15	0.485979951472957	0.956	0.521	6.63524642500649e-11	0.701120865961493
Early_EEC_vs_Goblet	LRRC10B	1.07125376364419e-46	0.485866030805434	0.311	0.012	2.08369569566432e-42	0.700956513179403
Early_EEC_vs_Goblet	SERPINI1	5.80149846882612e-17	0.485631438929056	0.322	0.07	1.12844946717137e-12	0.700618068642721
Early_EEC_vs_Goblet	HEXA	3.07168602722053e-15	0.485156260144401	0.944	0.507	5.97473649154666e-11	0.699932530566563
Early_EEC_vs_Goblet	UBE2H	8.95283328895099e-16	0.484774946566048	0.933	0.497	1.74141560303386e-11	0.69938241135805
Early_EEC_vs_Goblet	RABL6	3.02295750206718e-14	0.484210930064082	0.956	0.649	5.87995463727087e-10	0.698568707547683
Early_EEC_vs_Goblet	AASDHPPT	2.32706319707506e-11	0.483435895952142	0.567	0.292	4.5263706246307e-07	0.697450569677868
Early_EEC_vs_Goblet	ZFAND6	3.81063639601788e-12	0.482939408589959	0.967	0.613	7.41206885389438e-08	0.696734289822582
Early_EEC_vs_Goblet	PAPSS2	1.34009437130279e-08	0.482742655023165	0.622	0.485	0.000260661756162106	0.696450434427492
Early_EEC_vs_Goblet	DYNLT1	2.56997182862491e-15	0.48259387870808	0.989	0.907	4.9988522038583e-11	0.696235795575517
Early_EEC_vs_Goblet	FSD1L	1.38292697370613e-15	0.482298111784015	0.433	0.139	2.68993125655579e-11	0.69580909410091
Early_EEC_vs_Goblet	VWA1	1.31979621847964e-10	0.482155628296593	0.656	0.378	2.56713562456474e-06	0.695603533880197
Early_EEC_vs_Goblet	G3BP2	2.1192532949321e-14	0.48197525417206	1	0.69	4.12215958397243e-10	0.695343309025229
Early_EEC_vs_Goblet	CTTNBP2NL	5.43436369604386e-11	0.481915867047171	0.689	0.408	1.05703808251749e-06	0.695257631514659
Early_EEC_vs_Goblet	AC097478.1	2.58179218988049e-13	0.480934336266382	0.344	0.095	5.02184398853655e-09	0.693841581924734
Early_EEC_vs_Goblet	MYO1B	6.82747066374416e-12	0.479927451072579	0.456	0.182	1.32801131880488e-07	0.69238895364889
Early_EEC_vs_Goblet	RAB30-AS1	1.21860606183648e-10	0.479614937442987	0.578	0.315	2.37031065087814e-06	0.691938091785269
Early_EEC_vs_Goblet	RABGAP1L	1.87977117277257e-10	0.479530504502481	0.667	0.406	3.65634290815992e-06	0.691816280800712
Early_EEC_vs_Goblet	TAOK1	5.78095566651248e-10	0.479403753757651	0.622	0.377	1.12445368669334e-05	0.691633418129716
Early_EEC_vs_Goblet	DYNLRB1	9.02842540173675e-18	0.4773096306843	1	0.975	1.75611902489182e-13	0.688612237156782
Early_EEC_vs_Goblet	RALGDS	1.97865874096743e-11	0.477232999212196	0.433	0.181	3.84868911705576e-07	0.688501681312001
Early_EEC_vs_Goblet	OGA	2.25547914358845e-14	0.476963810467291	0.856	0.473	4.38713248219389e-10	0.688113324044664
Early_EEC_vs_Goblet	ALG1L	1.63095334082076e-15	0.476276119787419	0.378	0.105	3.17236734323047e-11	0.687121196111148
Early_EEC_vs_Goblet	TTC3	4.41103602358131e-15	0.475703126539638	1	0.939	8.579906169468e-11	0.686294541594111
Early_EEC_vs_Goblet	DHX40	8.64268623594892e-09	0.475556995362291	0.444	0.23	0.000168108889975442	0.686083718869233
Early_EEC_vs_Goblet	DYNC1H1	3.11702477842694e-14	0.475273875378196	0.989	0.682	6.06292489651824e-10	0.685675263072202
Early_EEC_vs_Goblet	MS4A8	1.54832646655184e-09	0.475174028543158	0.244	0.068	3.01164981008998e-05	0.685531214538445
Early_EEC_vs_Goblet	TET2	2.59911552947156e-16	0.473487225049005	0.511	0.177	5.05553961637513e-12	0.683097671502476
Early_EEC_vs_Goblet	DNAH7	1.39660774658109e-20	0.472634265702404	0.389	0.085	2.71654172787489e-16	0.681867111283055
Early_EEC_vs_Goblet	GRB2	1.63728013499497e-16	0.472567827141439	0.989	0.559	3.18467359057871e-12	0.681771260700627
Early_EEC_vs_Goblet	AGO1	1.7518852613631e-11	0.472538484848924	0.433	0.179	3.40759202187738e-07	0.681728928720727
Early_EEC_vs_Goblet	ALPK3	4.28426008870699e-09	0.471421258384487	0.633	0.379	8.33331429854397e-05	0.680117111640934
Early_EEC_vs_Goblet	FBXL15	4.55577773777264e-11	0.470911612390958	0.678	0.443	8.86144327774156e-07	0.679381847893461
Early_EEC_vs_Goblet	PJA2	6.063687055544e-10	0.470643138124728	0.689	0.455	1.17944776917386e-05	0.678994521400965
Early_EEC_vs_Goblet	RNASEH2C	7.27655879612509e-11	0.470496928606228	0.6	0.315	1.41536345143429e-06	0.678783585653694
Early_EEC_vs_Goblet	APEX1	9.2783217830137e-15	0.470412042565687	1	0.829	1.80472637001399e-10	0.678661120983964
Early_EEC_vs_Goblet	PTBP2	2.55693198489103e-17	0.470382689937891	0.433	0.126	4.97348840381154e-13	0.678618774093406
Early_EEC_vs_Goblet	MAP1B	3.6930194594942e-58	0.470003629245736	0.267	0	7.18329215066217e-54	0.678071905112638
Early_EEC_vs_Goblet	UPF3A	2.4054998989215e-11	0.469918678304853	0.767	0.485	4.67893785339221e-07	0.677949346811507
Early_EEC_vs_Goblet	PDAP1	4.26877135410703e-18	0.46982536023733	0.989	0.901	8.30318716087358e-14	0.677814717298267
Early_EEC_vs_Goblet	CKAP5	3.36444686838712e-11	0.469304172885549	0.511	0.25	6.54418560369979e-07	0.677062802890479
Early_EEC_vs_Goblet	CSDE1	1.06947111848386e-16	0.469157976726593	1	0.983	2.08022827256295e-12	0.676851886416955
Early_EEC_vs_Goblet	HSBP1	5.56881469920097e-16	0.468824767678215	1	0.98	1.08319014714158e-11	0.676371167375281
Early_EEC_vs_Goblet	DHX36	1.21774276760711e-12	0.468598147637001	0.944	0.56	2.3686314572726e-08	0.676044223765655
Early_EEC_vs_Goblet	SMC1A	1.59930054867939e-09	0.468404443035911	0.656	0.404	3.11079949723628e-05	0.675764767098265
Early_EEC_vs_Goblet	THYN1	2.24269738061655e-09	0.468353917571066	0.667	0.435	4.36227067503724e-05	0.675691874260695
