comparison	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	avg_log2FC
early_EEC_vs_goblet	FKBP8	9.30857441476808e-15	0.4672050012901	0.97	0.858	1.81061080941654e-10	0.674034338439749
early_EEC_vs_goblet	CCDC34	8.51461536830356e-14	0.467063553835733	0.537	0.26	1.65617783528873e-09	0.673830272898787
early_EEC_vs_goblet	LIPG	1.95916720634705e-13	0.466920244243776	0.381	0.147	3.81077613306564e-09	0.67362352086116
early_EEC_vs_goblet	HNRNPUL1	4.21886640893487e-18	0.466406567937298	0.94	0.611	8.20611705201923e-14	0.672882442601181
early_EEC_vs_goblet	SAMD4B	2.83289622240117e-16	0.466185852654174	0.791	0.467	5.51026644219251e-12	0.67256401775677
early_EEC_vs_goblet	FIBP	5.36299879788407e-20	0.466161960075208	1	0.629	1.04315689617643e-15	0.672529548051582
early_EEC_vs_goblet	WASF1	3.07837517805604e-19	0.466030087680951	0.388	0.122	5.9877475588368e-15	0.672339296402357
early_EEC_vs_goblet	CPSF6	1.85683149212309e-17	0.465858959617506	0.701	0.388	3.61172293532863e-13	0.672092410793867
early_EEC_vs_goblet	LAMTOR2	3.90231251519139e-16	0.465183055570145	1	0.909	7.59038807329878e-12	0.671117287376623
early_EEC_vs_goblet	UBN2	2.07823188728363e-13	0.464950821477136	0.657	0.412	4.04236884395539e-09	0.670782244402314
early_EEC_vs_goblet	PRRC2A	5.79981616411058e-11	0.464759944767518	0.642	0.426	1.12812224208115e-06	0.670506867519927
early_EEC_vs_goblet	USP11	2.3249459227082e-15	0.464419034533901	0.507	0.24	4.52225231425972e-11	0.670015038016499
early_EEC_vs_goblet	TLN1	1.85501044220492e-14	0.463249454969836	0.716	0.438	3.60818081113279e-10	0.668327691379498
early_EEC_vs_goblet	SEMA6A	2.8299641916879e-11	0.463066414383596	0.425	0.184	5.50456334925212e-07	0.668063619633447
early_EEC_vs_goblet	UBE2H	6.85710163688412e-19	0.463007220224997	0.948	0.561	1.33377483939033e-14	0.667978220514387
early_EEC_vs_goblet	HSPB11	7.65316897974697e-10	0.462895196165559	0.493	0.308	1.48861789825058e-05	0.667816603959376
early_EEC_vs_goblet	TNKS2	9.0178859459358e-12	0.462657363007447	0.657	0.438	1.75406899534397e-07	0.667473483241608
early_EEC_vs_goblet	MTRNR2L12	9.5629974001994e-16	0.46265451035141	1	0.61	1.86009862431279e-11	0.66746936772889
early_EEC_vs_goblet	PSMB4	5.56022076959402e-13	0.462627014454311	0.91	0.697	1.08151854189373e-08	0.667429699534502
early_EEC_vs_goblet	USP22	3.14534267952287e-11	0.462577297230289	0.649	0.451	6.11800604593993e-07	0.667357972741957
early_EEC_vs_goblet	POLR1D	6.89025418247513e-19	0.462457572730765	1	0.985	1.34022334103324e-14	0.667185246800221
early_EEC_vs_goblet	CEP97	7.65801740405323e-14	0.462210155150483	0.418	0.183	1.48956096526239e-09	0.666828298684121
early_EEC_vs_goblet	GLUL	1.54212891600822e-12	0.462195594588251	0.858	0.858	2.99959495452759e-08	0.666807292233196
early_EEC_vs_goblet	ZNF195	4.19711603057717e-14	0.462088419195619	0.657	0.401	8.16381039107566e-10	0.666652670825739
early_EEC_vs_goblet	MRPL47	5.19264407135231e-16	0.462032899111214	0.91	0.581	1.01002119831874e-11	0.666572572275299
early_EEC_vs_goblet	BIVM	3.97495885524271e-15	0.461726034701709	0.41	0.157	7.7316924693326e-11	0.666129860513481
early_EEC_vs_goblet	VPS41	1.94096137779967e-11	0.461522648317726	0.567	0.354	3.77536397595813e-07	0.665836435985925
early_EEC_vs_goblet	DNAH7	6.23454247612395e-26	0.46140231282222	0.381	0.086	1.21268085703087e-21	0.665662828563315
early_EEC_vs_goblet	RGS2	8.21836595319147e-08	0.461080862435319	0.269	0.116	0.00159855436155527	0.665199073684241
early_EEC_vs_goblet	SND1	1.09362358537165e-16	0.460966141875357	0.963	0.614	2.12720723590639e-12	0.665033566901296
early_EEC_vs_goblet	APOC3	3.55321994529349e-64	0.460883236765925	0.299	0.005	6.91136811559037e-60	0.664913960111053
early_EEC_vs_goblet	MRPL9	1.44756294273731e-11	0.460857952693625	0.627	0.387	2.81565467991834e-07	0.664877482905333
early_EEC_vs_goblet	CLCN3	4.45864640829815e-16	0.460422536798265	0.776	0.46	8.67251312878073e-12	0.664249310552373
early_EEC_vs_goblet	PHC2	1.76700351757927e-11	0.4600602494863	0.649	0.44	3.43699854204344e-07	0.663726640444024
early_EEC_vs_goblet	HUWE1	1.07621112896814e-18	0.459518261479444	0.993	0.592	2.09333826695592e-14	0.662944717034312
early_EEC_vs_goblet	MED25	1.27972728651726e-14	0.459394887426528	0.53	0.268	2.48919754500472e-10	0.662766725899995
early_EEC_vs_goblet	YTHDF2	6.46800860539496e-18	0.459189399610103	0.955	0.639	1.25809235383537e-13	0.662470269646275
early_EEC_vs_goblet	STRN3	2.65877144325618e-13	0.459111018159979	0.597	0.314	5.17157633427759e-09	0.662357189116884
early_EEC_vs_goblet	ARL16	1.11473398799382e-11	0.459028589124912	0.642	0.42	2.16826908004677e-07	0.662238269156769
early_EEC_vs_goblet	AMZ2	8.68222385446833e-11	0.458991482685086	0.478	0.248	1.68877936193263e-06	0.662184735880046
early_EEC_vs_goblet	PLXNA1	7.19971904635697e-17	0.458510597847735	0.358	0.119	1.40041735170689e-12	0.661490965709961
early_EEC_vs_goblet	CCS	5.13184736020553e-17	0.458510597847735	0.866	0.51	9.98195630033578e-13	0.661490965709961
early_EEC_vs_goblet	DVL3	1.13784793539269e-13	0.457875048169352	0.672	0.425	2.21322801913232e-09	0.660574061340719
early_EEC_vs_goblet	TMEM67	4.69629803861434e-22	0.457805757403618	0.343	0.081	9.13476931490875e-18	0.660474095896616
early_EEC_vs_goblet	SUB1	2.71650963187046e-15	0.457222042344767	1	0.996	5.28388288495124e-11	0.659631973075918
early_EEC_vs_goblet	AGO1	5.05896474190304e-16	0.45716427526367	0.485	0.216	9.8401923194756e-12	0.659548632794494
early_EEC_vs_goblet	BRK1	2.61099017530053e-13	0.456766426857678	1	0.953	5.07863698997706e-09	0.658974658872143
early_EEC_vs_goblet	MORF4L1	2.67701555920521e-24	0.456735285967147	1	0.975	5.20706296421006e-20	0.658929732063806
early_EEC_vs_goblet	HSD17B10	3.47585617164227e-20	0.456573699337108	0.978	0.851	6.76088783946137e-16	0.658696611833974
early_EEC_vs_goblet	RYK	5.76187223344752e-14	0.456464739994858	0.724	0.471	1.12074176812788e-09	0.658539416731252
early_EEC_vs_goblet	WRB	2.04497006460509e-14	0.455951171504349	0.425	0.185	3.97767127266337e-10	0.657798494016838
early_EEC_vs_goblet	RBM12B	7.71161655798224e-11	0.455789707835847	0.455	0.247	1.49998653669313e-06	0.657565551183005
early_EEC_vs_goblet	LYRM1	4.78335665359997e-12	0.455779250002354	0.53	0.296	9.30410702691729e-08	0.657550463718487
